,Style,Category,Artist,Title,Year,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
1168,Modern Art,Impressionism,Edgar Degas,Dancers tying shoes,1883,yes,body,1.91,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.636,0.364,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.364,0.0
1169,Modern Art,Impressionism,William Merritt Chase,Portrait of Miss Dora Wheeler,1883,yes,face,1.0,0.16699999999999998,0.0,0.083,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16699999999999998,0.0,0.083,0.0,0.0,0.0,0.083,0.25,0.0
1170,Modern Art,Impressionism,Giuseppe de Nittis,Breakfast in the Garden,1883,yes,face,1.5,0.083,0.0,0.083,0.0,0.0,0.083,0.083,0.25,0.5,0.16699999999999998,0.25,0.25,0.0,0.0,0.083,0.0,0.083,0.083,0.33299999999999996,0.0
1171,Modern Art,Impressionism,Marianne North,View of Round Island and a Part of St Anne&#39;s from Quarantine Island,1883,yes,face,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.6,0.2,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0
1172,Modern Art,Impressionism,Henrique Pousao,Rapariga deitada no tronco de uma &#225;rvore,1883,yes,face,1.0,0.0,0.0,0.091,0.0,0.0,0.091,0.091,0.0,0.636,0.273,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0
1173,Modern Art,Post-Impressionism,Medardo Rosso,The Concierge,1883,no,face,0.1,0.0,0.1,0.1,0.0,0.1,0.4,0.1,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.1,0.0
1174,Modern Art,Impressionism,Mihaly Munkacsy,Dusty Country Road II,1883,yes,none,1.4,0.0,0.1,0.2,0.1,0.0,0.0,0.4,0.1,0.2,0.2,0.0,0.2,0.3,0.1,0.3,0.0,0.0,0.1,0.1,0.0
1175,Modern Art,Post-Impressionism,Medardo Rosso,Carne altrui,1883,no,face,0.06,0.013999999999999999,0.013999999999999999,0.11599999999999999,0.0,0.0,0.261,0.24600000000000002,0.043,0.013999999999999999,0.057999999999999996,0.013999999999999999,0.0,0.10099999999999999,0.217,0.377,0.13,0.0,0.13,0.11599999999999999,0.0
1176,Modern Art,Impressionism,Giuseppe de Nittis,The Races at Longchamps from the Grandstand,1883,yes,face,1.5,0.0,0.0,0.3,0.3,0.2,0.1,0.0,0.0,0.6,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
1177,Modern Art,Abstract Art,Alphonse Allais,First Communion of Anaemic Young Girls in the Snow,1883,yes,none,-0.07,0.0,0.071,0.35700000000000004,0.0,0.214,0.14300000000000002,0.071,0.0,0.071,0.071,0.0,0.071,0.14300000000000002,0.071,0.071,0.0,0.14300000000000002,0.35700000000000004,0.0,0.0
1178,Modern Art,Impressionism,Pierre-Auguste Renoir,By the Seashore,1883,yes,face,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.5,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
1179,Modern Art,Impressionism,Alfred Sisley,"The Dam, Loing Canal at Saint Mammes",1884,yes,none,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.273,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,Modern Art,Abstract Art,Alphonse Allais,"The Awe of Navy Recruits Seeing for the First Time Your Blue, O Mediterranean Sea!",1884,yes,none,0.36,0.091,0.0,0.364,0.0,0.0,0.091,0.0,0.0,0.091,0.182,0.0,0.182,0.091,0.0,0.0,0.091,0.0,0.091,0.091,0.0
1181,Modern Art,Impressionism,Peder Severin Kroyer,Summer Day on Skagen&#39;s Southern Beach,1884,yes,face,2.31,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.077,0.615,0.308,0.0,0.308,0.0,0.0,0.231,0.0,0.077,0.077,0.154,0.0
1182,Modern Art,Abstract Art,Alphonse Allais,Negroes Fighting in a Tunnel by Night,1884,yes,none,-1.75,0.0,0.25,0.083,0.16699999999999998,0.083,0.33299999999999996,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.25,0.083,0.25,0.25,0.083,0.16699999999999998,0.083,0.0
1183,Modern Art,Impressionism,George Henry,Playmates,1884,yes,face,2.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.9,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
1184,Modern Art,Impressionism,Federico Zandomeneghi,The cafe,1884,yes,face,2.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.9,0.1,0.3,0.5,0.1,0.0,0.1,0.0,0.1,0.0,0.2,0.0
1185,Modern Art,Abstract Art,Alphonse Allais,Apoplectic Cardinals Harvesting Tomatoes on the Shore of the Red Sea (Study of the Aurora Borealis),1884,yes,none,-0.8,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0
1186,Modern Art,Impressionism,T. C. Steele,"Canal, Schlessheim",1884,yes,none,1.3,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.1,0.3,0.2,0.0,0.2,0.2,0.1,0.3,0.0,0.0,0.0,0.2,0.0
1187,Modern Art,Impressionism,Julius LeBlanc Stewart,Reading,1884,yes,face,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
1188,Modern Art,Post-Impressionism,Medardo Rosso,Carne altrui,1884,no,face,0.3,0.0,0.1,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.3,0.1,0.1
1189,Modern Art,Impressionism,Claude Monet,Haystacks at Giverny,1884,yes,none,1.92,0.0,0.0,0.077,0.0,0.0,0.0,0.077,0.154,0.769,0.462,0.0,0.385,0.0,0.0,0.077,0.0,0.077,0.077,0.154,0.0
1190,Modern Art,Impressionism,Mary Cassatt,Children Playing On The Beach,1884,yes,face,2.08,0.083,0.0,0.0,0.0,0.0,0.083,0.0,0.083,0.833,0.41700000000000004,0.667,0.667,0.0,0.0,0.0,0.083,0.0,0.083,0.0,0.0
1191,Modern Art,Impressionism,Henry Herbert La Thangue,"Farm Near Horsey, Norfolk",1885,yes,none,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.9,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0
1192,Modern Art,Impressionism,Anders Zorn,Castles in the Air,1885,yes,face,2.25,0.0,0.0,0.33299999999999996,0.0,0.0,0.0,0.0,0.083,0.667,0.0,0.25,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.083,0.16699999999999998,0.0
1193,Modern Art,Impressionism,Alfred Sisley,Boats,1885,yes,body,2.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.636,0.364,0.091,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0
1194,Modern Art,Impressionism,Francisco Oller,Hacienda La Fortuna,1885,yes,face,1.92,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.16699999999999998,0.75,0.33299999999999996,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.083,0.16699999999999998,0.0
1195,Modern Art,Impressionism,Frits Thaulow,"On the Grand Canal, Venice",1885,yes,body,2.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0
1196,Modern Art,Impressionism,George Henry,Noon,1885,yes,face,1.9,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
1197,Modern Art,Impressionism,John Singer Sargent,Claude Monet Painting by the Edge of a Wood,1885,yes,face,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.4,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
1198,Modern Art,Impressionism,Tom Roberts,A Summer Morning Tiff,1886,yes,face,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.4,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0
1199,Modern Art,Impressionism,Vilhelm Hammershoi,"Frederikke Hammersh&#248;i, the artist&#39;s mother",1886,yes,face,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.2,0.0,0.0,0.1,0.3,0.0,0.1,0.0,0.3,0.0
1200,Modern Art,Impressionism,Julian Ashton,"Sentry-box Reach, Hawkesbury River, New South Wales",1886,yes,none,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
1201,Modern Art,Impressionism,Claude Monet,Haystack at Giverny,1886,yes,none,1.72,0.027999999999999997,0.0,0.042,0.0,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.113,0.718,0.324,0.085,0.33799999999999997,0.013999999999999999,0.027999999999999997,0.027999999999999997,0.0,0.027999999999999997,0.07,0.141,0.0
1202,Modern Art,Impressionism,Tom Roberts,"Boat on Beach, Queenscliff",1886,yes,face,2.2,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.4,0.5,0.1,0.2,0.0,0.0,0.2,0.0,0.1,0.1,0.2,0.0
1203,Modern Art,Impressionism,Auguste Rodin,The Three Shades,1886,no,face,0.5,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.4,0.6,0.1,0.0,0.0,0.0,0.0
1204,Modern Art,Impressionism,Tom Roberts,The Artist&#39;s Camp,1886,yes,face,1.92,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.083,0.583,0.41700000000000004,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.16699999999999998,0.0
1205,Modern Art,Impressionism,George Henry,The Hedgecutter,1886,yes,face,2.09,0.0,0.091,0.273,0.091,0.0,0.091,0.0,0.091,0.273,0.182,0.0,0.364,0.0,0.0,0.091,0.0,0.0,0.091,0.545,0.091
1206,Modern Art,Impressionism,Henry Herbert La Thangue,The Connoisseur,1887,yes,face,2.0,0.083,0.16699999999999998,0.33299999999999996,0.0,0.083,0.0,0.0,0.083,0.16699999999999998,0.083,0.0,0.16699999999999998,0.0,0.0,0.083,0.0,0.0,0.083,0.5,0.0
1207,Modern Art,Impressionism,Marie Bracquemond,Under the Lamp,1887,yes,face,1.3,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.2,0.4,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0
1208,Modern Art,Impressionism,Tom Roberts,Reconciliation,1887,yes,face,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.1,1.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0
1209,Modern Art,Impressionism,Claude Monet,Poplars at Giverny,1887,yes,none,1.88,0.037000000000000005,0.025,0.12300000000000001,0.025,0.025,0.025,0.012,0.086,0.654,0.29600000000000004,0.12300000000000001,0.284,0.037000000000000005,0.025,0.062,0.012,0.025,0.136,0.21,0.0
1210,Modern Art,Impressionism,Charles Courtney Curran,A Breezy Day,1887,yes,face,2.0,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.273,0.545,0.364,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0
1211,Modern Art,Impressionism,Charles Courtney Curran,Fair Critics,1887,yes,face,0.7,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.2,0.4,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0
1212,Modern Art,Impressionism,Arkhip Kuindzhi,Cypresses on a Seashore. The Crimea,1887,yes,none,2.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
1213,Modern Art,Impressionism,George Henry,River Landscape by Moonlight,1887,yes,none,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.273,0.091,0.273,0.0,0.0,0.091,0.0,0.0,0.0,0.182,0.0
1214,Modern Art,Impressionism,Pierre-Auguste Renoir,The Large Bathers,1887,yes,face,1.5,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.2,0.8,0.2,0.7,0.2,0.0,0.1,0.0,0.1,0.0,0.3,0.1,0.0
1215,Modern Art,Impressionism,Valentin Serov,Girl with Peaches,1887,yes,face,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.545,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.364,0.0
1216,Modern Art,Expressionism,James Ensor,Christ&#39;s Entry Into Brussels in 1889,1888,yes,face,0.54,0.0,0.154,0.077,0.0,0.077,0.154,0.231,0.154,0.308,0.0,0.077,0.154,0.0,0.0,0.0,0.0,0.0,0.154,0.231,0.0
1217,Modern Art,Impressionism,David Davies,A hot day,1888,yes,body,1.42,0.0,0.0,0.0,0.0,0.105,0.158,0.0,0.0,0.474,0.263,0.0,0.158,0.053,0.053,0.105,0.053,0.053,0.053,0.053,0.0
1218,Modern Art,Post-Impressionism,Vincent van Gogh,Paul Gauguin&#39;s Armchair,1888,yes,none,1.17,0.0,0.0,0.33299999999999996,0.0,0.0,0.0,0.0,0.16699999999999998,0.16699999999999998,0.41700000000000004,0.0,0.0,0.0,0.0,0.083,0.0,0.083,0.083,0.33299999999999996,0.083
1219,Modern Art,Post-Impressionism,Vincent van Gogh,Red Vineyards at Arles,1888,yes,body,1.8,0.2,0.0,0.3,0.0,0.1,0.0,0.1,0.2,0.4,0.4,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.0
1220,Modern Art,Impressionism,Francisco Oller,La ceiba de Ponce,1888,yes,none,2.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
1221,Modern Art,Post-Impressionism,Vincent van Gogh,Still Life - Vase with Fifteen Sunflowers,1888,yes,none,1.63,0.053,0.0,0.053,0.053,0.105,0.0,0.053,0.0,0.474,0.316,0.0,0.368,0.053,0.0,0.0,0.0,0.0,0.053,0.053,0.0
1222,Modern Art,Impressionism,Peder Severin Kroyer,"Hip, Hip, Hurrah!",1888,yes,face,2.4,0.077,0.0,0.077,0.038,0.0,0.0,0.019,0.26899999999999996,0.885,0.192,0.442,0.40399999999999997,0.0,0.038,0.019,0.0,0.019,0.077,0.308,0.0
1223,Modern Art,Post-Impressionism,Vincent van Gogh,Sower with Setting Sun,1888,yes,body,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.545,0.636,0.091,0.364,0.0,0.091,0.273,0.0,0.0,0.0,0.091,0.0
1224,Modern Art,Impressionism,Julian Ashton,Mosman&#39;s Bay,1888,yes,none,1.92,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.083,0.5,0.41700000000000004,0.083,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0
1225,Modern Art,Impressionism,Julian Ashton,A solitary ramble,1888,yes,face,1.6,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.1,0.5,0.0,0.0,0.2,0.2,0.0
1226,Modern Art,Impressionism,John Singer Sargent,"Landscape with trees, Calcot-on-the-Thames",1888,yes,none,1.0,0.1,0.0,0.2,0.0,0.0,0.0,0.3,0.1,0.3,0.2,0.0,0.1,0.2,0.0,0.3,0.0,0.0,0.2,0.0,0.0
1227,Modern Art,Impressionism,Claude Monet,Antibes in the Morning,1888,yes,none,2.0,0.0,0.0,0.133,0.067,0.0,0.0,0.067,0.133,0.667,0.267,0.067,0.133,0.0,0.0,0.067,0.0,0.0,0.133,0.067,0.0
1228,Modern Art,Impressionism,Charles Courtney Curran,Lotus Lilies,1888,yes,face,2.45,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.273,1.0,0.182,0.273,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0
1229,Modern Art,Impressionism,Lesser Ury,Unter den Linden nach dem Regen,1888,yes,face,1.7,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.5,0.1,0.1,0.2,0.1,0.0,0.2,0.0,0.0,0.1,0.3,0.0
1230,Modern Art,Impressionism,Charles Courtney Curran,In the Luxembourg Garden,1889,yes,face,2.33,0.036000000000000004,0.012,0.071,0.012,0.012,0.0,0.036000000000000004,0.131,0.75,0.35700000000000004,0.35700000000000004,0.33299999999999996,0.048,0.024,0.131,0.0,0.012,0.048,0.27399999999999997,0.0
1231,Modern Art,Impressionism,James Ensor,Shells and Shellfish,1889,yes,none,1.1,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.2,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.2,0.0
1232,Modern Art,Impressionism,Lesser Ury,Leipziger Stra&#223;e,1889,yes,face,1.7,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.1,0.4,0.0,0.0,0.3,0.2,0.1,0.4,0.0,0.0,0.0,0.0,0.0
1233,Modern Art,Post-Impressionism,Maurice Denis,The Road to Calvary,1889,yes,face,0.27,0.0,0.091,0.0,0.0,0.0,0.091,0.364,0.0,0.0,0.0,0.091,0.0,0.364,0.182,0.727,0.364,0.0,0.0,0.091,0.0
1234,Modern Art,Post-Impressionism,Vincent van Gogh,Self Portrait with Bandaged Ear,1889,yes,face,1.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.1,0.0,0.0,0.5,0.1,0.0,0.0,0.3,0.0
1235,Modern Art,Post-Impressionism,Medardo Rosso,Sick Boy (Bambino malato),1889,no,face,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.8,0.1,0.0,0.1,0.2,0.0
1236,Modern Art,Impressionism,Auguste Rodin,Danaid,1889,no,body,1.77,0.048,0.0,0.11900000000000001,0.012,0.012,0.0,0.131,0.024,0.27399999999999997,0.107,0.214,0.036000000000000004,0.036000000000000004,0.11900000000000001,0.321,0.214,0.11900000000000001,0.095,0.20199999999999999,0.0
1237,Modern Art,Post-Impressionism,Vincent van Gogh,Irises,1889,yes,none,2.05,0.033,0.016,0.098,0.016,0.016,0.0,0.033,0.098,0.705,0.19699999999999998,0.16399999999999998,0.311,0.016,0.0,0.016,0.0,0.016,0.066,0.14800000000000002,0.0
1238,Modern Art,Impressionism,Mildred Anne Butler,Meditation,1889,yes,face,2.18,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.455,0.182,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0
1239,Modern Art,Post-Impressionism,Vincent van Gogh,The Starry Night,1889,yes,none,1.4,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.3,0.2,0.2,0.4,0.0,0.1,0.2,0.0,0.0,0.2,0.3,0.0
1240,Modern Art,Post-Impressionism,Meijer de Haan,Self-portrait in Breton Costume,1889,yes,face,1.18,0.0,0.091,0.091,0.273,0.0,0.182,0.0,0.091,0.091,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.182,0.364,0.0
1241,Modern Art,Impressionism,Max Liebermann,Woman and Her Goats in the Dunes,1890,yes,face,1.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.7,0.1,0.1,0.0,0.0,0.2,0.0,0.1,0.1,0.3,0.0
1242,Modern Art,Post-Impressionism,J&#243;zef Pankiewicz,Cart Loaded with Hay,1890,yes,none,1.9,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
1243,Modern Art,Post-Impressionism,Henri de Toulouse-Lautrec,Gabrielle the Dancer,1890,yes,face,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
1244,Modern Art,Post-Impressionism,Meijer de Haan,Maternity: Mary Henry Breastfeeding,1890,yes,face,2.17,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.25,0.75,0.16699999999999998,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.083,0.41700000000000004,0.0
1245,Modern Art,Impressionism,Frederic Remington,Modern Comanche,1890,yes,face,2.6,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.7,0.0
1246,Modern Art,Impressionism,Giovanni Fattori,Der Turm von Magnale,1890,yes,none,2.0,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.083,0.41700000000000004,0.33299999999999996,0.0,0.25,0.0,0.0,0.083,0.0,0.0,0.083,0.25,0.0
1247,Modern Art,Post-Impressionism,Santiago Rusinol,Before the Morphine,1890,yes,face,1.09,0.0,0.0,0.182,0.0,0.0,0.0,0.182,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.364,0.0,0.0,0.0,0.182,0.0
1248,Modern Art,Post-Impressionism,Vincent van Gogh,Prisoners Exercising (Prisoners Round),1890,yes,face,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.0,0.0,0.0,0.0,0.0,0.462,0.462,0.462,0.154,0.0,0.0,0.077,0.0
1249,Modern Art,Impressionism,Edmund Charles Tarbell,In a Garden,1890,yes,face,2.19,0.08,0.0,0.027000000000000003,0.053,0.0,0.0,0.0,0.133,0.8,0.34700000000000003,0.2,0.293,0.0,0.013000000000000001,0.04,0.0,0.04,0.027000000000000003,0.187,0.0
1250,Modern Art,Impressionism,Theodor Philipsen,Long Shadows. Cattle on the Island of Saltholm,1890,yes,body,1.51,0.066,0.0,0.08199999999999999,0.0,0.016,0.033,0.033,0.049,0.49200000000000005,0.44299999999999995,0.049,0.16399999999999998,0.0,0.049,0.049,0.033,0.016,0.066,0.049,0.0
1251,Modern Art,Post-Impressionism,Medardo Rosso,Bambina che ride,1890,no,face,0.42,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.16699999999999998,0.0,0.667,0.25,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.0
1252,Modern Art,Post-Impressionism,Medardo Rosso,Little Laughing Woman,1890,no,face,0.84,0.038,0.013000000000000001,0.152,0.038,0.013000000000000001,0.0,0.076,0.076,0.633,0.139,0.10099999999999999,0.215,0.013000000000000001,0.0,0.0,0.013000000000000001,0.013000000000000001,0.152,0.114,0.0
1253,Modern Art,Post-Impressionism,Vincent van Gogh,Wheatfield with Crows,1890,yes,none,1.27,0.091,0.0,0.091,0.0,0.0,0.0,0.182,0.0,0.364,0.182,0.0,0.091,0.091,0.0,0.364,0.0,0.0,0.0,0.0,0.0
1254,Modern Art,Impressionism,Tom Roberts,Shearing the Rams,1890,yes,face,1.09,0.091,0.091,0.091,0.0,0.0,0.182,0.182,0.091,0.273,0.182,0.0,0.182,0.0,0.091,0.0,0.091,0.0,0.091,0.182,0.0
1255,Modern Art,Post-Impressionism,Maurice Denis,The Offertory at Calvary,1890,yes,face,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.3,0.1,0.1,0.0,0.2,0.4,0.2,0.0,0.0,0.4,0.0
1256,Modern Art,Impressionism,Philip Wilson Steer,"Girls Running, Walberswick Pier",1890,yes,face,1.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
1257,Modern Art,Impressionism,Marie Bracquemond,The Artistâs Son and Sister in the Garden at Sevres,1890,yes,face,2.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0
1258,Modern Art,"Impressionism,Post-Impressionism",Karoly Ferenczy,Boys Throwing Pebbles into the River,1890,yes,face,1.7,0.111,0.0,0.33299999999999996,0.111,0.0,0.0,0.0,0.222,0.667,0.556,0.222,0.222,0.111,0.111,0.111,0.0,0.0,0.0,0.111,0.0
1259,Modern Art,Post-Impressionism,Paul Cezanne,Forest,1890,yes,none,1.7,0.1,0.0,0.4,0.2,0.0,0.0,0.1,0.2,0.6,0.3,0.1,0.3,0.1,0.0,0.2,0.0,0.0,0.2,0.2,0.0
1260,Modern Art,Impressionism,Henry Herbert La Thangue,Leaving Home,1890,yes,face,1.5,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.5,0.4,0.4,0.2,0.1,0.2,0.7,0.0,0.1,0.1,0.2,0.0
1261,Modern Art,Impressionism,Wilhelm Leibl,Portr&#228;t des Tierarztes Dr. Reindl in der Laube,1890,yes,face,1.43,0.14300000000000002,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.5710000000000001,0.28600000000000003,0.14300000000000002,0.071,0.0,0.071,0.071,0.0,0.14300000000000002,0.071,0.214,0.0
1262,Modern Art,Impressionism,Arkhip Kuindzhi,Sunset in the winter. A coast of the sea,1890,yes,none,1.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.8,0.1,0.1,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.0
1263,Modern Art,Impressionism,Niccolo Cannicci,La mamma delle oche,1890,yes,face,1.91,0.0,0.0,0.091,0.091,0.0,0.0,0.091,0.091,0.545,0.455,0.636,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0
1264,Modern Art,Post-Impressionism,Meijer de Haan,"Nature morte, Pichet et Oignons",1890,yes,none,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.364,0.364,0.091,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.091,0.0
1265,Modern Art,Post-Impressionism,Meijer de Haan,Still life with a profile of Mimi,1890,yes,face,1.64,0.0,0.0,0.182,0.0,0.0,0.091,0.0,0.0,0.273,0.545,0.273,0.182,0.0,0.0,0.364,0.0,0.0,0.182,0.182,0.0
1266,Modern Art,Post-Impressionism,Vincent van Gogh,Portrait of Doctor Gachet,1890,yes,face,0.53,0.067,0.0,0.0,0.067,0.0,0.0,0.067,0.0,0.0,0.133,0.0,0.0,0.133,0.067,0.667,0.0,0.0,0.0,0.067,0.0
1267,Modern Art,Post-Impressionism,Henri de Toulouse-Lautrec,"At the Moulin Rouge, The Dance",1890,yes,face,1.8,0.0,0.022000000000000002,0.08900000000000001,0.067,0.0,0.044000000000000004,0.0,0.044000000000000004,0.8220000000000001,0.111,0.111,0.311,0.022000000000000002,0.0,0.0,0.0,0.0,0.044000000000000004,0.222,0.0
1268,Modern Art,Impressionism,Childe Hassam,"Celia Thaxter&#39;s Garden, Appledore, Isles of Shoals",1890,yes,none,2.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
